,PM2.5(µg/m3),PM10_mask,Temp(C),WindDir,Wind Speed(km/h)
2018-09-25 15:00:00,16.7,0.0,32.9,295,11
2018-09-25 16:00:00,14.7,0.0,33.5,280,8
2018-09-25 17:00:00,17.3,0.0,33.5,280,8
2018-09-25 18:00:00,15.2,0.0,33.5,280,8
2018-09-25 19:00:00,15.0,0.0,30.9,275,8
2018-09-25 20:00:00,14.0,0.0,30.9,275,8
2018-09-25 21:00:00,15.8,0.0,30.9,275,8
2018-09-25 22:00:00,15.4,0.0,29.4,290,9
2018-09-25 23:00:00,12.0,0.0,29.4,290,9
2018-09-26 00:00:00,9.3,0.0,29.4,290,9
2018-09-26 01:00:00,10.6,0.0,28.9,265,11
2018-09-26 02:00:00,10.7,0.0,28.9,265,11
2018-09-26 03:00:00,11.1,0.0,28.9,265,11
2018-09-26 04:00:00,10.5,0.0,27.9,265,13
2018-09-26 05:00:00,11.8,0.0,27.9,265,13
2018-09-26 06:00:00,13.4,0.0,27.9,265,13
2018-09-26 07:00:00,15.8,0.0,28.3,275,14
2018-09-26 08:00:00,16.4,0.0,28.3,275,14
2018-09-26 09:00:00,16.8,0.0,28.3,275,14
2018-09-26 10:00:00,17.0,0.0,31.6,285,14
2018-09-26 11:00:00,16.7,0.0,31.6,285,14
2018-09-26 12:00:00,13.7,0.0,31.6,285,14
2018-09-26 13:00:00,14.1,0.0,33.6,295,11
2018-09-26 14:00:00,14.6,0.0,33.6,295,11
2018-09-26 15:00:00,14.4,0.0,33.6,295,11
2018-09-26 16:00:00,13.6,0.0,34.0,300,9
2018-09-26 17:00:00,15.8,0.0,34.0,300,9
2018-09-26 18:00:00,15.9,0.0,34.0,300,9
2018-09-26 19:00:00,15.3,0.0,31.3,310,9
2018-09-26 20:00:00,14.1,0.0,31.3,310,9
2018-09-26 21:00:00,13.0,0.0,31.3,310,9
2018-09-26 22:00:00,11.3,0.0,30.5,310,14
2018-09-26 23:00:00,11.2,0.0,30.5,310,14
2018-09-27 00:00:00,9.1,0.0,30.5,310,14
2018-09-27 01:00:00,7.4,0.0,29.4,300,8
2018-09-27 02:00:00,7.0,0.0,29.4,300,8
2018-09-27 03:00:00,6.5,0.0,29.4,300,8
2018-09-27 04:00:00,7.4,1.0,28.5,290,6
2018-09-27 05:00:00,5.7,1.0,28.5,290,6
2018-09-27 06:00:00,6.1,0.0,28.5,290,6
2018-09-27 07:00:00,6.6,0.0,29.1,305,5
2018-09-27 08:00:00,14.6,0.0,29.1,305,5
2018-09-27 09:00:00,15.4,0.0,29.1,305,5
2018-09-27 10:00:00,11.9,0.0,32.3,305,4
2018-09-27 11:00:00,12.7,0.0,32.3,305,4
2018-09-27 12:00:00,10.3,0.0,32.3,305,4
2018-09-27 13:00:00,11.3,0.0,34.7,310,3
2018-09-27 14:00:00,12.5,0.0,34.7,310,3
2018-09-27 15:00:00,10.8,0.0,34.7,310,3
2018-09-27 16:00:00,11.0,0.0,34.2,315,5
2018-09-27 17:00:00,10.8,0.0,34.2,315,5
2018-09-27 18:00:00,12.4,0.0,34.2,315,5
2018-09-27 19:00:00,15.3,0.0,32.3,300,6
2018-09-27 20:00:00,17.1,0.0,32.3,300,6
2018-09-27 21:00:00,18.1,0.0,32.3,300,6
2018-09-27 22:00:00,19.1,0.0,31.1,340,8
2018-09-27 23:00:00,20.2,0.0,31.1,340,8
2018-09-28 00:00:00,14.2,0.0,31.1,340,8
2018-09-28 01:00:00,14.6,0.0,29.9,285,2
2018-09-28 02:00:00,13.5,0.0,29.9,285,2
2018-09-28 03:00:00,10.8,0.0,29.9,285,2
2018-09-28 04:00:00,8.0,0.0,29.0,245,2
2018-09-28 05:00:00,7.5,0.0,29.0,245,2
2018-09-28 06:00:00,9.4,0.0,29.0,245,2
2018-09-28 07:00:00,10.3,0.0,29.4,350,1
2018-09-28 08:00:00,13.6,0.0,29.4,350,1
2018-09-28 09:00:00,17.1,0.0,29.4,350,1
2018-09-28 10:00:00,13.2,0.0,32.3,25,2
2018-09-28 11:00:00,13.5,0.0,32.3,25,2
2018-09-28 12:00:00,12.1,0.0,32.3,25,2
2018-09-28 13:00:00,12.0,0.0,35.3,25,4
2018-09-28 14:00:00,13.4,0.0,35.3,25,4
2018-09-28 15:00:00,13.7,0.0,35.3,25,4
2018-09-28 16:00:00,20.1,0.0,35.2,20,5
2018-09-28 17:00:00,22.0,0.0,35.2,20,5
2018-09-28 18:00:00,17.3,0.0,35.2,20,5
2018-09-28 19:00:00,20.7,0.0,32.5,65,11
2018-09-28 20:00:00,24.2,0.0,32.5,65,11
2018-09-28 21:00:00,26.4,0.0,32.5,65,11
2018-09-28 22:00:00,32.0,0.0,31.6,95,8
2018-09-28 23:00:00,39.1,0.0,31.6,95,8
2018-09-29 00:00:00,33.5,0.0,31.6,95,8
2018-09-29 01:00:00,30.5,0.0,29.8,90,9
2018-09-29 02:00:00,29.7,0.0,29.8,90,9
2018-09-29 03:00:00,25.0,0.0,29.8,90,9
2018-09-29 04:00:00,26.8,0.0,29.2,80,15
2018-09-29 05:00:00,23.7,0.0,29.2,80,15
2018-09-29 06:00:00,22.9,0.0,29.2,80,15
2018-09-29 07:00:00,23.2,0.0,29.4,75,16
2018-09-29 08:00:00,22.9,0.0,29.4,75,16
2018-09-29 09:00:00,26.7,0.0,29.4,75,16
2018-09-29 10:00:00,27.2,0.0,32.5,75,15
2018-09-29 11:00:00,28.9,0.0,32.5,75,15
2018-09-29 12:00:00,27.5,0.0,32.5,75,15
2018-09-29 13:00:00,26.4,0.0,34.4,70,14
2018-09-29 14:00:00,20.4,0.0,34.4,70,14
2018-09-29 15:00:00,21.0,0.0,34.4,70,14
2018-09-29 16:00:00,19.3,0.0,33.5,70,10
2018-09-29 17:00:00,20.1,0.0,33.5,70,10
2018-09-29 18:00:00,22.6,0.0,33.5,70,10
2018-09-29 19:00:00,28.5,0.0,30.8,65,11
2018-09-29 20:00:00,35.0,0.0,30.8,65,11
2018-09-29 21:00:00,35.0,0.0,30.8,65,11
2018-09-29 22:00:00,33.8,0.0,30.5,75,15
2018-09-29 23:00:00,27.6,0.0,30.5,75,15
2018-09-30 00:00:00,13.0,0.0,30.5,75,15
2018-09-30 01:00:00,11.0,0.0,29.5,90,8
2018-09-30 02:00:00,9.8,0.0,29.5,90,8
2018-09-30 03:00:00,8.2,0.0,29.5,90,8
2018-09-30 04:00:00,10.9,0.0,28.6,85,8
2018-09-30 05:00:00,11.9,0.0,28.6,85,8
2018-09-30 06:00:00,10.0,0.0,28.6,85,8
2018-09-30 07:00:00,8.0,0.0,28.8,75,18
2018-09-30 08:00:00,8.7,0.0,28.8,75,18
2018-09-30 09:00:00,11.7,0.0,28.8,75,18
2018-09-30 10:00:00,12.3,0.0,31.2,85,17
2018-09-30 11:00:00,12.3,0.0,31.2,85,17
2018-09-30 12:00:00,12.1,0.0,31.2,85,17
2018-09-30 13:00:00,11.8,0.0,33.7,85,11
2018-09-30 14:00:00,10.4,0.0,33.7,85,11
2018-09-30 15:00:00,13.0,0.0,33.7,85,11
2018-09-30 16:00:00,12.0,0.0,33.7,60,6
2018-09-30 17:00:00,9.9,0.0,33.7,60,6
2018-09-30 18:00:00,10.4,0.0,33.7,60,6
2018-09-30 19:00:00,11.3,0.0,31.5,65,13
2018-09-30 20:00:00,10.3,0.0,31.5,65,13
2018-09-30 21:00:00,10.2,0.0,31.5,65,13
2018-09-30 22:00:00,12.0,0.0,30.2,70,12
2018-09-30 23:00:00,14.4,0.0,30.2,70,12
2018-10-01 00:00:00,14.7,0.0,30.2,70,12
2018-10-01 01:00:00,12.4,0.0,29.3,65,9
2018-10-01 02:00:00,9.2,0.0,29.3,65,9
2018-10-01 03:00:00,5.5,0.0,29.3,65,9
2018-10-01 04:00:00,4.8,0.0,28.9,65,13
2018-10-01 05:00:00,5.9,0.0,28.9,65,13
2018-10-01 06:00:00,9.3,0.0,28.9,65,13
2018-10-01 07:00:00,9.6,0.0,28.7,80,13
2018-10-01 08:00:00,9.5,0.0,28.7,80,13
2018-10-01 09:00:00,11.1,0.0,28.7,80,13
2018-10-01 10:00:00,11.8,0.0,31.3,85,14
2018-10-01 11:00:00,16.8,0.0,31.3,85,14
2018-10-01 12:00:00,20.3,0.0,31.3,85,14
2018-10-01 13:00:00,19.1,0.0,33.3,85,11
2018-10-01 14:00:00,20.4,0.0,33.3,85,11
2018-10-01 15:00:00,16.2,0.0,33.3,85,11
2018-10-01 16:00:00,15.7,0.0,33.5,90,12
2018-10-01 17:00:00,15.2,0.0,33.5,90,12
2018-10-01 18:00:00,16.3,0.0,33.5,90,12
2018-10-01 19:00:00,18.8,0.0,30.0,90,18
2018-10-01 20:00:00,20.4,0.0,30.0,90,18
2018-10-01 21:00:00,15.3,0.0,30.0,90,18
2018-10-01 22:00:00,15.3,0.0,29.9,95,25
2018-10-01 23:00:00,15.1,0.0,29.9,95,25
2018-10-02 00:00:00,12.2,0.0,29.9,95,25
2018-10-02 01:00:00,12.1,0.0,29.2,95,27
2018-10-02 02:00:00,11.6,0.0,29.2,95,27
2018-10-02 03:00:00,11.8,0.0,29.2,95,27
2018-10-02 04:00:00,12.9,0.0,28.4,90,25
2018-10-02 05:00:00,15.0,0.0,28.4,90,25
2018-10-02 06:00:00,14.6,0.0,28.4,90,25
2018-10-02 07:00:00,17.0,0.0,28.5,100,19
2018-10-02 08:00:00,18.5,0.0,28.5,100,19
2018-10-02 09:00:00,18.6,0.0,28.5,100,19
2018-10-02 10:00:00,19.0,0.0,31.7,100,15
2018-10-02 11:00:00,17.8,0.0,31.7,100,15
2018-10-02 12:00:00,18.6,0.0,31.7,100,15
2018-10-02 13:00:00,19.9,0.0,31.7,80,12
2018-10-02 14:00:00,20.5,0.0,31.7,80,12
2018-10-02 15:00:00,21.5,0.0,31.7,80,12
2018-10-02 16:00:00,19.9,0.0,31.6,75,13
2018-10-02 17:00:00,21.0,0.0,31.6,75,13
2018-10-02 18:00:00,19.5,0.0,31.6,75,13
2018-10-02 19:00:00,20.3,0.0,29.3,75,13
2018-10-02 20:00:00,23.3,0.0,29.3,75,13
2018-10-02 21:00:00,22.0,0.0,29.3,75,13
2018-10-02 22:00:00,24.3,0.0,29.4,70,18
2018-10-02 23:00:00,28.9,0.0,29.4,70,18
2018-10-03 00:00:00,28.7,0.0,29.4,70,18
2018-10-03 01:00:00,28.1,0.0,28.5,70,23
2018-10-03 02:00:00,27.8,0.0,28.5,70,23
2018-10-03 03:00:00,25.5,0.0,28.5,70,23
2018-10-03 04:00:00,26.8,0.0,27.7,75,27
2018-10-03 05:00:00,26.0,0.0,27.7,75,27
2018-10-03 06:00:00,23.3,0.0,27.7,75,27
2018-10-03 07:00:00,25.4,0.0,27.8,75,28
2018-10-03 08:00:00,27.6,0.0,27.8,75,28
2018-10-03 09:00:00,29.8,0.0,27.8,75,28
2018-10-03 10:00:00,29.5,0.0,31.2,70,25
2018-10-03 11:00:00,29.8,0.0,31.2,70,25
2018-10-03 12:00:00,36.4,0.0,31.2,70,25
2018-10-03 13:00:00,36.4,0.0,32.6,75,20
2018-10-03 14:00:00,36.3,0.0,32.6,75,20
2018-10-03 15:00:00,34.0,0.0,32.6,75,20
2018-10-03 16:00:00,26.2,0.0,33.1,70,14
2018-10-03 17:00:00,21.7,0.0,33.1,70,14
2018-10-03 18:00:00,21.7,0.0,33.1,70,14
2018-10-03 19:00:00,25.3,0.0,30.7,85,21
2018-10-03 20:00:00,28.0,0.0,30.7,85,21
2018-10-03 21:00:00,36.1,0.0,30.7,85,21
2018-10-03 22:00:00,40.7,0.0,29.8,70,27
2018-10-03 23:00:00,44.5,0.0,29.8,70,27
2018-10-04 00:00:00,45.6,0.0,29.8,70,27
2018-10-04 01:00:00,44.1,0.0,28.6,70,30
2018-10-04 02:00:00,43.4,0.0,28.6,70,30
2018-10-04 03:00:00,43.9,0.0,28.6,70,30
2018-10-04 04:00:00,42.5,0.0,27.6,70,29
2018-10-04 05:00:00,44.1,0.0,27.6,70,29
2018-10-04 06:00:00,44.7,0.0,27.6,70,29
2018-10-04 07:00:00,34.2,0.0,27.4,65,24
2018-10-04 08:00:00,47.9,0.0,27.4,65,24
2018-10-04 09:00:00,43.3,0.0,27.4,65,24
2018-10-04 10:00:00,37.5,0.0,30.9,65,24
2018-10-04 11:00:00,33.7,0.0,30.9,65,24
2018-10-04 12:00:00,28.0,0.0,30.9,65,24
2018-10-04 13:00:00,27.7,0.0,33.5,75,20
2018-10-04 14:00:00,24.5,0.0,33.5,75,20
2018-10-04 15:00:00,20.6,0.0,33.5,75,20
2018-10-04 16:00:00,22.1,0.0,34.0,65,17
2018-10-04 17:00:00,20.5,0.0,34.0,65,17
2018-10-04 18:00:00,19.2,0.0,34.0,65,17
2018-10-04 19:00:00,21.3,0.0,30.9,60,16
2018-10-04 20:00:00,22.7,0.0,30.9,60,16
2018-10-04 21:00:00,24.2,0.0,30.9,60,16
2018-10-04 22:00:00,28.5,0.0,28.9,70,32
2018-10-04 23:00:00,25.9,0.0,28.9,70,32
2018-10-05 00:00:00,23.5,0.0,28.9,70,32
2018-10-05 01:00:00,20.5,0.0,27.8,80,42
2018-10-05 02:00:00,15.1,0.0,27.8,80,42
2018-10-05 03:00:00,17.0,0.0,27.8,80,42
2018-10-05 04:00:00,16.6,0.0,27.3,80,38
2018-10-05 05:00:00,19.1,0.0,27.3,80,38
2018-10-05 06:00:00,19.1,0.0,27.3,80,38
2018-10-05 07:00:00,14.6,0.0,27.5,90,43
2018-10-05 08:00:00,11.7,0.0,27.5,90,43
2018-10-05 09:00:00,13.0,0.0,27.5,90,43
2018-10-05 10:00:00,16.7,0.0,31.0,90,42
2018-10-05 11:00:00,22.9,0.0,31.0,90,42
2018-10-05 12:00:00,24.1,0.0,31.0,90,42
2018-10-05 13:00:00,23.9,0.0,32.1,95,33
2018-10-05 14:00:00,22.9,0.0,32.1,95,33
2018-10-05 15:00:00,21.5,0.0,32.1,95,33
2018-10-05 16:00:00,17.2,0.0,30.3,95,23
2018-10-05 17:00:00,16.3,0.0,30.3,95,23
2018-10-05 18:00:00,16.2,0.0,30.3,95,23
2018-10-05 19:00:00,21.6,0.0,28.0,100,28
2018-10-05 20:00:00,21.2,0.0,28.0,100,28
2018-10-05 21:00:00,21.7,0.0,28.0,100,28
2018-10-05 22:00:00,20.9,0.0,27.3,95,30
2018-10-05 23:00:00,18.4,0.0,27.3,95,30
2018-10-06 00:00:00,17.9,0.0,27.3,95,30
2018-10-06 01:00:00,15.2,0.0,27.3,95,31
2018-10-06 02:00:00,14.0,0.0,27.3,95,31
2018-10-06 03:00:00,13.8,0.0,27.3,95,31
2018-10-06 04:00:00,15.6,0.0,26.8,95,33
2018-10-06 05:00:00,15.2,0.0,26.8,95,33
2018-10-06 06:00:00,14.1,0.0,26.8,95,33
2018-10-06 07:00:00,13.5,0.0,27.1,105,30
2018-10-06 08:00:00,16.5,0.0,27.1,105,30
2018-10-06 09:00:00,19.5,0.0,27.1,105,30
2018-10-06 10:00:00,22.0,0.0,29.8,105,28
2018-10-06 11:00:00,25.2,0.0,29.8,105,28
2018-10-06 12:00:00,23.5,0.0,29.8,105,28
2018-10-06 13:00:00,21.2,0.0,31.8,110,23
2018-10-06 14:00:00,25.3,0.0,31.8,110,23
2018-10-06 15:00:00,24.6,0.0,31.8,110,23
2018-10-06 16:00:00,22.1,0.0,31.2,110,19
2018-10-06 17:00:00,22.5,0.0,31.2,110,19
2018-10-06 18:00:00,23.8,0.0,31.2,110,19
2018-10-06 19:00:00,23.6,0.0,28.1,105,22
2018-10-06 20:00:00,28.6,0.0,28.1,105,22
2018-10-06 21:00:00,28.0,0.0,28.1,105,22
2018-10-06 22:00:00,29.7,0.0,27.9,110,23
2018-10-06 23:00:00,23.2,0.0,27.9,110,23
2018-10-07 00:00:00,20.5,0.0,27.9,110,23
2018-10-07 01:00:00,19.4,0.0,27.6,110,22
2018-10-07 02:00:00,20.5,0.0,27.6,110,22
2018-10-07 03:00:00,16.4,0.0,27.6,110,22
2018-10-07 04:00:00,19.2,0.0,27.0,105,22
2018-10-07 05:00:00,20.2,0.0,27.0,105,22
2018-10-07 06:00:00,22.2,0.0,27.0,105,22
2018-10-07 07:00:00,21.3,0.0,27.3,100,24
2018-10-07 08:00:00,23.7,0.0,27.3,100,24
2018-10-07 09:00:00,25.0,0.0,27.3,100,24
2018-10-07 10:00:00,25.4,0.0,30.4,105,28
2018-10-07 11:00:00,26.9,0.0,30.4,105,28
2018-10-07 12:00:00,21.7,0.0,30.4,105,28
2018-10-07 13:00:00,19.8,0.0,32.5,105,19
2018-10-07 14:00:00,19.2,0.0,32.5,105,19
2018-10-07 15:00:00,20.4,0.0,32.5,105,19
2018-10-07 16:00:00,18.9,0.0,32.1,105,14
2018-10-07 17:00:00,18.5,0.0,32.1,105,14
2018-10-07 18:00:00,23.5,0.0,32.1,105,14
2018-10-07 19:00:00,24.3,0.0,29.2,100,15
2018-10-07 20:00:00,24.6,0.0,29.2,100,15
2018-10-07 21:00:00,24.1,0.0,29.2,100,15
2018-10-07 22:00:00,21.4,0.0,28.7,100,21
2018-10-07 23:00:00,22.4,0.0,28.7,100,21
2018-10-08 00:00:00,24.4,0.0,28.7,100,21
2018-10-08 01:00:00,30.7,0.0,28.2,120,18
2018-10-08 02:00:00,32.0,0.0,28.2,120,18
2018-10-08 03:00:00,32.2,0.0,28.2,120,18
2018-10-08 04:00:00,27.8,0.0,27.6,110,18
2018-10-08 05:00:00,22.3,0.0,27.6,110,18
2018-10-08 06:00:00,22.3,0.0,27.6,110,18
2018-10-08 07:00:00,24.7,0.0,28.0,110,26
2018-10-08 08:00:00,25.4,0.0,28.0,110,26
2018-10-08 09:00:00,27.3,0.0,28.0,110,26
2018-10-08 10:00:00,28.4,0.0,31.0,105,25
2018-10-08 11:00:00,30.0,0.0,31.0,105,25
2018-10-08 12:00:00,29.0,1.0,31.0,105,25
2018-10-08 13:00:00,26.4,0.0,32.8,95,14
2018-10-08 14:00:00,23.2,0.0,32.8,95,14
2018-10-08 15:00:00,25.8,0.0,32.8,95,14
2018-10-08 16:00:00,27.4,0.0,32.3,85,11
2018-10-08 17:00:00,28.1,0.0,32.3,85,11
2018-10-08 18:00:00,33.2,0.0,32.3,85,11
2018-10-08 19:00:00,31.9,0.0,29.3,105,10
2018-10-08 20:00:00,29.5,0.0,29.3,105,10
2018-10-08 21:00:00,32.3,0.0,29.3,105,10
2018-10-08 22:00:00,35.5,0.0,28.6,105,17
2018-10-08 23:00:00,37.9,0.0,28.6,105,17
2018-10-09 00:00:00,34.7,0.0,28.6,105,17
2018-10-09 01:00:00,20.7,0.0,28.1,115,25
2018-10-09 02:00:00,15.8,0.0,28.1,115,25
2018-10-09 03:00:00,13.1,0.0,28.1,115,25
2018-10-09 04:00:00,16.6,0.0,27.5,115,24
2018-10-09 05:00:00,16.4,0.0,27.5,115,24
2018-10-09 06:00:00,16.2,0.0,27.5,115,24
2018-10-09 07:00:00,20.4,0.0,28.2,115,23
2018-10-09 08:00:00,19.4,0.0,28.2,115,23
2018-10-09 09:00:00,23.3,0.0,28.2,115,23
2018-10-09 10:00:00,24.7,0.0,30.6,115,24
2018-10-09 11:00:00,28.0,0.0,30.6,115,24
2018-10-09 12:00:00,25.8,0.0,30.6,115,24
2018-10-09 13:00:00,28.7,0.0,33.0,95,13
2018-10-09 14:00:00,29.6,0.0,33.0,95,13
2018-10-09 15:00:00,28.7,0.0,33.0,95,13
2018-10-09 16:00:00,22.0,0.0,32.7,90,10
2018-10-09 17:00:00,22.1,0.0,32.7,90,10
2018-10-09 18:00:00,23.7,0.0,32.7,90,10
2018-10-09 19:00:00,24.7,0.0,29.4,85,10
2018-10-09 20:00:00,41.4,0.0,29.4,85,10
2018-10-09 21:00:00,40.5,0.0,29.4,85,10
2018-10-09 22:00:00,41.6,0.0,29.2,100,20
2018-10-09 23:00:00,41.0,0.0,29.2,100,20
2018-10-10 00:00:00,35.0,0.0,29.2,100,20
2018-10-10 01:00:00,27.7,0.0,28.7,105,22
2018-10-10 02:00:00,22.1,0.0,28.7,105,22
2018-10-10 03:00:00,20.6,0.0,28.7,105,22
2018-10-10 04:00:00,23.1,0.0,28.1,100,23
2018-10-10 05:00:00,20.2,0.0,28.1,100,23
2018-10-10 06:00:00,22.0,0.0,28.1,100,23
2018-10-10 07:00:00,26.7,0.0,28.3,105,25
2018-10-10 08:00:00,27.6,0.0,28.3,105,25
2018-10-10 09:00:00,30.3,0.0,28.3,105,25
2018-10-10 10:00:00,32.4,0.0,31.4,105,26
2018-10-10 11:00:00,33.7,0.0,31.4,105,26
2018-10-10 12:00:00,32.6,0.0,31.4,105,26
2018-10-10 13:00:00,33.1,1.0,32.7,100,20
2018-10-10 14:00:00,30.3,0.0,32.7,100,20
2018-10-10 15:00:00,29.8,0.0,32.7,100,20
2018-10-10 16:00:00,27.6,0.0,32.7,100,13
2018-10-10 17:00:00,27.7,0.0,32.7,100,13
2018-10-10 18:00:00,29.0,0.0,32.7,100,13
2018-10-10 19:00:00,27.6,0.0,29.2,105,17
2018-10-10 20:00:00,29.8,0.0,29.2,105,17
2018-10-10 21:00:00,30.8,0.0,29.2,105,17
2018-10-10 22:00:00,28.3,0.0,29.0,100,27
2018-10-10 23:00:00,24.0,0.0,29.0,100,27
2018-10-11 00:00:00,29.4,0.0,29.0,100,27
2018-10-11 01:00:00,27.0,0.0,28.2,95,21
2018-10-11 02:00:00,26.1,0.0,28.2,95,21
2018-10-11 03:00:00,23.1,0.0,28.2,95,21
2018-10-11 04:00:00,21.4,0.0,27.9,90,22
2018-10-11 05:00:00,23.3,0.0,27.9,90,22
2018-10-11 06:00:00,23.8,0.0,27.9,90,22
2018-10-11 07:00:00,27.6,0.0,28.5,80,24
2018-10-11 08:00:00,29.9,0.0,28.5,80,24
2018-10-11 09:00:00,33.5,0.0,28.5,80,24
2018-10-11 10:00:00,35.4,0.0,31.4,75,26
2018-10-11 11:00:00,33.7,0.0,31.4,75,26
2018-10-11 12:00:00,31.0,0.0,31.4,75,26
2018-10-11 13:00:00,27.3,0.0,33.7,80,21
2018-10-11 14:00:00,25.7,0.0,33.7,80,21
2018-10-11 15:00:00,24.2,0.0,33.7,80,21
2018-10-11 16:00:00,22.2,0.0,33.2,80,20
2018-10-11 17:00:00,17.7,0.0,33.2,80,20
2018-10-11 18:00:00,19.7,0.0,33.2,80,20
2018-10-11 19:00:00,18.8,0.0,30.6,90,14
2018-10-11 20:00:00,19.3,0.0,30.6,90,14
2018-10-11 21:00:00,19.1,0.0,30.6,90,14
2018-10-11 22:00:00,27.8,0.0,29.3,75,20
2018-10-11 23:00:00,30.4,0.0,29.3,75,20
2018-10-12 00:00:00,34.1,0.0,29.3,75,20
2018-10-12 01:00:00,34.6,0.0,28.3,80,28
2018-10-12 02:00:00,36.0,0.0,28.3,80,28
2018-10-12 03:00:00,31.9,0.0,28.3,80,28
2018-10-12 04:00:00,22.8,0.0,27.2,70,26
2018-10-12 05:00:00,22.1,0.0,27.2,70,26
2018-10-12 06:00:00,18.4,0.0,27.2,70,26
2018-10-12 07:00:00,14.4,0.0,27.3,60,27
2018-10-12 08:00:00,16.6,0.0,27.3,60,27
2018-10-12 09:00:00,17.6,0.0,27.3,60,27
2018-10-12 10:00:00,19.2,0.0,30.7,65,26
2018-10-12 11:00:00,23.0,0.0,30.7,65,26
2018-10-12 12:00:00,18.3,0.0,30.7,65,26
2018-10-12 13:00:00,12.8,0.0,33.4,80,18
2018-10-12 14:00:00,14.1,0.0,33.4,80,18
2018-10-12 15:00:00,13.3,0.0,33.4,80,18
2018-10-12 16:00:00,13.3,0.0,32.8,80,15
2018-10-12 17:00:00,12.6,0.0,32.8,80,15
2018-10-12 18:00:00,19.4,0.0,32.8,80,15
2018-10-12 19:00:00,10.3,0.0,30.4,80,14
2018-10-12 20:00:00,14.7,0.0,30.4,80,14
2018-10-12 21:00:00,19.1,0.0,30.4,80,14
2018-10-12 22:00:00,21.6,0.0,28.8,65,13
2018-10-12 23:00:00,23.2,0.0,28.8,65,13
2018-10-13 00:00:00,24.0,0.0,28.8,65,13
2018-10-13 01:00:00,24.8,0.0,27.8,70,14
2018-10-13 02:00:00,23.6,0.0,27.8,70,14
2018-10-13 03:00:00,18.4,0.0,27.8,70,14
2018-10-13 04:00:00,16.4,0.0,27.0,80,14
2018-10-13 05:00:00,16.3,0.0,27.0,80,14
2018-10-13 06:00:00,17.5,0.0,27.0,80,14
2018-10-13 07:00:00,20.9,0.0,27.3,75,16
2018-10-13 08:00:00,26.0,0.0,27.3,75,16
2018-10-13 09:00:00,30.5,0.0,27.3,75,16
2018-10-13 10:00:00,29.7,0.0,30.8,75,16
2018-10-13 11:00:00,29.1,0.0,30.8,75,16
2018-10-13 12:00:00,29.7,0.0,30.8,75,16
2018-10-13 13:00:00,29.7,0.0,32.9,45,8
2018-10-13 14:00:00,26.7,0.0,32.9,45,8
2018-10-13 15:00:00,29.7,0.0,32.9,45,8
2018-10-13 16:00:00,30.2,0.0,33.1,25,7
2018-10-13 17:00:00,31.9,0.0,33.1,25,7
2018-10-13 18:00:00,29.1,0.0,33.1,25,7
2018-10-13 19:00:00,26.9,0.0,30.2,50,10
2018-10-13 20:00:00,31.5,0.0,30.2,50,10
2018-10-13 21:00:00,34.8,0.0,30.2,50,10
2018-10-13 22:00:00,36.4,0.0,29.7,55,11
2018-10-13 23:00:00,39.6,0.0,29.7,55,11
2018-10-14 00:00:00,41.2,0.0,29.7,55,11
2018-10-14 01:00:00,39.8,0.0,28.9,45,17
2018-10-14 02:00:00,37.9,0.0,28.9,45,17
2018-10-14 03:00:00,30.4,0.0,28.9,45,17
2018-10-14 04:00:00,28.4,0.0,27.6,65,19
2018-10-14 05:00:00,29.1,0.0,27.6,65,19
2018-10-14 06:00:00,31.3,0.0,27.6,65,19
2018-10-14 07:00:00,34.0,0.0,27.6,80,21
2018-10-14 08:00:00,33.0,0.0,27.6,80,21
2018-10-14 09:00:00,30.0,0.0,27.6,80,21
2018-10-14 10:00:00,29.5,0.0,31.3,90,20
2018-10-14 11:00:00,33.2,0.0,31.3,90,20
2018-10-14 12:00:00,30.3,0.0,31.3,90,20
2018-10-14 13:00:00,25.9,0.0,33.9,90,11
2018-10-14 14:00:00,21.9,0.0,33.9,90,11
2018-10-14 15:00:00,21.0,0.0,33.9,90,11
2018-10-14 16:00:00,19.7,0.0,33.0,90,8
2018-10-14 17:00:00,17.7,0.0,33.0,90,8
2018-10-14 18:00:00,17.8,0.0,33.0,90,8
2018-10-14 19:00:00,22.8,0.0,30.1,70,15
2018-10-14 20:00:00,23.9,0.0,30.1,70,15
2018-10-14 21:00:00,27.5,0.0,30.1,70,15
2018-10-14 22:00:00,30.6,0.0,29.7,80,22
2018-10-14 23:00:00,31.1,0.0,29.7,80,22
2018-10-15 00:00:00,26.0,0.0,29.7,80,22
2018-10-15 01:00:00,25.1,0.0,29.0,80,23
2018-10-15 02:00:00,24.4,0.0,29.0,80,23
2018-10-15 03:00:00,25.1,0.0,29.0,80,23
2018-10-15 04:00:00,23.0,0.0,28.1,95,21
2018-10-15 05:00:00,19.8,0.0,28.1,95,21
2018-10-15 06:00:00,18.3,0.0,28.1,95,21
2018-10-15 07:00:00,16.9,0.0,28.3,110,17
2018-10-15 08:00:00,17.8,0.0,28.3,110,17
2018-10-15 09:00:00,19.7,0.0,28.3,110,17
2018-10-15 10:00:00,21.6,0.0,31.3,130,16
2018-10-15 11:00:00,22.9,0.0,31.3,130,16
2018-10-15 12:00:00,23.7,0.0,31.3,130,16
2018-10-15 13:00:00,22.7,0.0,33.1,105,11
2018-10-15 14:00:00,25.3,0.0,33.1,105,11
2018-10-15 15:00:00,24.9,0.0,33.1,105,11
